Token,Symbol,DisplayName,Description,Series,LotSize,TickSize,ExpiryDate,StrikePrice,OptionType,UnderlyingSymbol,AssetToken,PriceBandHigh,PriceBandLow,LTP,Open,High,Low,Close,PrevClose,Volume,IV,Delta,Gamma,Vega,Theta,InstrumentType
824182,BANKEX,BANKEX 25MAR2026 CE 74500,BANKEX26MAR74500CE,IO,30,0.05,25MAR2026,74500,CE,BANKEX,-1,223.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822516,SENSEX,SENSEX 25MAR2026 CE 83100,SENSEX26MAR83100CE,IO,20,0.05,25MAR2026,83100,CE,SENSEX,-1,5424,1580.2,0,0,0,0,0,0,0,0,0,0,0,0,2
820639,SENSEX,SENSEX 22JAN2026 CE 94100,SENSEX2612294100CE,IO,20,0.05,22JAN2026,94100,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823250,SENSEX,SENSEX 05FEB2026 PE 75700,SENSEX2620575700PE,IO,20,0.05,05FEB2026,75700,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1167907,BANKEX,BANKEX 26FEB2026 PE 64700,BANKEX26FEB64700PE,IO,30,0.05,26FEB2026,64700,PE,BANKEX,-1,479.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837074,SENSEX,SENSEX 19FEB2026 PE 91000,SENSEX2621991000PE,IO,20,0.05,19FEB2026,91000,PE,SENSEX,-1,7290.4,3102.35,0,0,0,0,0,0,0,0,0,0,0,0,2
1167267,SENSEX,SENSEX 15JAN2026 CE 85300,SENSEX2611585300CE,IO,20,0.05,15JAN2026,85300,CE,SENSEX,-1,1966.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837367,SENSEX,SENSEX 19FEB2026 CE 92300,SENSEX2621992300CE,IO,20,0.05,19FEB2026,92300,CE,SENSEX,-1,261.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
821219,SENSEX,SENSEX 29JAN2026 PE 75600,SENSEX26JAN75600PE,IO,20,0.05,29JAN2026,75600,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1139203,BANKEX,BANKEX 29JAN2026 PE 65500,BANKEX26JAN65500PE,IO,30,0.05,29JAN2026,65500,PE,BANKEX,-1,628.3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822262,SENSEX,SENSEX 25MAR2026 PE 80500,SENSEX26MAR80500PE,IO,20,0.05,25MAR2026,80500,PE,SENSEX,-1,353.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1153004,SENSEX,SENSEX 29JAN2026 CE 76700,SENSEX26JAN76700CE,IO,20,0.05,29JAN2026,76700,CE,SENSEX,-1,11293.7,6329.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1166087,SENSEX,SENSEX 26FEB2026 PE 87800,SENSEX26FEB87800PE,IO,20,0.05,26FEB2026,87800,PE,SENSEX,-1,3854.95,888.05,0,0,0,0,0,0,0,0,0,0,0,0,2
820520,SENSEX,SENSEX 08JAN2026 CE 75800,SENSEX2610875800CE,IO,20,0.05,08JAN2026,75800,CE,SENSEX,-1,11954.8,6982.15,0,0,0,0,0,0,0,0,0,0,0,0,2
822342,SENSEX,SENSEX 25MAR2026 PE 77900,SENSEX26MAR77900PE,IO,20,0.05,25MAR2026,77900,PE,SENSEX,-1,116.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160344,SENSEX,SENSEX 08JAN2026 CE 86900,SENSEX2610886900CE,IO,20,0.05,08JAN2026,86900,CE,SENSEX,-1,461.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
855113,SENSEX,SENSEX 28JUN2029 PE 82000,SENSEX29JUN82000PE,IO,20,0.05,28JUN2029,82000,PE,SENSEX,-1,631.8,368.65,0,0,0,0,0,0,0,0,0,0,0,0,2
1168593,SENSEX,SENSEX 15JAN2026 CE 83600,SENSEX2611583600CE,IO,20,0.05,15JAN2026,83600,CE,SENSEX,-1,3840.65,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
820610,SENSEX,SENSEX 08JAN2026 CE 93400,SENSEX2610893400CE,IO,20,0.05,08JAN2026,93400,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
828421,SENSEX,SENSEX 12FEB2026 PE 85800,SENSEX2621285800PE,IO,20,0.05,12FEB2026,85800,PE,SENSEX,-1,2201.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1137426,SENSEX,SENSEX 29JAN2026 CE 90400,SENSEX26JAN90400CE,IO,20,0.05,29JAN2026,90400,CE,SENSEX,-1,242.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822442,SENSEX,SENSEX 25MAR2026 CE 75900,SENSEX26MAR75900CE,IO,20,0.05,25MAR2026,75900,CE,SENSEX,-1,12676.5,7790.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1174262,SENSEX,SENSEX 26FEB2026 CE 94600,SENSEX26FEB94600CE,IO,20,0.05,26FEB2026,94600,CE,SENSEX,-1,136.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1163605,SENSEX,SENSEX 15JAN2026 PE 89100,SENSEX2611589100PE,IO,20,0.05,15JAN2026,89100,PE,SENSEX,-1,6044.45,1410.45,0,0,0,0,0,0,0,0,0,0,0,0,2
1155437,SENSEX,SENSEX 29JAN2026 PE 76200,SENSEX26JAN76200PE,IO,20,0.05,29JAN2026,76200,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1174069,SENSEX,SENSEX 29JAN2026 CE 94600,SENSEX26JAN94600CE,IO,20,0.05,29JAN2026,94600,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1162424,SENSEX,SENSEX 26FEB2026 PE 78600,SENSEX26FEB78600PE,IO,20,0.05,26FEB2026,78600,PE,SENSEX,-1,98.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1146153,BANKEX,BANKEX 29JAN2026 PE 70800,BANKEX26JAN70800PE,IO,30,0.05,29JAN2026,70800,PE,BANKEX,-1,5348.1,1858.2,0,0,0,0,0,0,0,0,0,0,0,0,2
822443,SENSEX,SENSEX 25MAR2026 CE 87300,SENSEX26MAR87300CE,IO,20,0.05,25MAR2026,87300,CE,SENSEX,-1,2260.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1142049,SENSEX,SENSEX 29JAN2026 CE 87300,SENSEX26JAN87300CE,IO,20,0.05,29JAN2026,87300,CE,SENSEX,-1,1054.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1164639,SENSEX,SENSEX 15JAN2026 CE 88800,SENSEX2611588800CE,IO,20,0.05,15JAN2026,88800,CE,SENSEX,-1,220.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837068,SENSEX,SENSEX 19FEB2026 CE 84200,SENSEX2621984200CE,IO,20,0.05,19FEB2026,84200,CE,SENSEX,-1,3809.65,341.9,0,0,0,0,0,0,0,0,0,0,0,0,2
837149,SENSEX,SENSEX 19FEB2026 CE 83000,SENSEX2621983000CE,IO,20,0.05,19FEB2026,83000,CE,SENSEX,-1,4964.45,1048.25,0,0,0,0,0,0,0,0,0,0,0,0,2
826958,SENSEX,SENSEX 12FEB2026 CE 93500,SENSEX2621293500CE,IO,20,0.05,12FEB2026,93500,CE,SENSEX,-1,112.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822377,SENSEX,SENSEX 25MAR2026 CE 81800,SENSEX26MAR81800CE,IO,20,0.05,25MAR2026,81800,CE,SENSEX,-1,6673.5,2506.9,0,0,0,0,0,0,0,0,0,0,0,0,2
825879,BANKEX,BANKEX 25MAR2026 PE 69200,BANKEX26MAR69200PE,IO,30,0.05,25MAR2026,69200,PE,BANKEX,-1,3088.65,932.35,0,0,0,0,0,0,0,0,0,0,0,0,2
1147816,BANKEX,BANKEX 29JAN2026 CE 66200,BANKEX26JAN66200CE,IO,30,0.05,29JAN2026,66200,CE,BANKEX,-1,2615.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837040,SENSEX,SENSEX 19FEB2026 CE 93700,SENSEX2621993700CE,IO,20,0.05,19FEB2026,93700,CE,SENSEX,-1,146.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822416,SENSEX,SENSEX 25MAR2026 CE 83400,SENSEX26MAR83400CE,IO,20,0.05,25MAR2026,83400,CE,SENSEX,-1,5148.6,1387.7,0,0,0,0,0,0,0,0,0,0,0,0,2
1166339,SENSEX,SENSEX 26FEB2026 CE 87700,SENSEX26FEB87700CE,IO,20,0.05,26FEB2026,87700,CE,SENSEX,-1,1547.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1143809,SENSEX50,SENSEX50 29JAN2026 CE 26150,SENSEX5026JAN26150CE,IO,75,0.05,29JAN2026,26150,CE,SENSEX50,-1,2007.95,560.85,0,0,0,0,0,0,0,0,0,0,0,0,2
837459,SENSEX,SENSEX 19FEB2026 PE 84300,SENSEX2621984300PE,IO,20,0.05,19FEB2026,84300,PE,SENSEX,-1,1282.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
831699,BANKEX,BANKEX 25MAR2026 CE 61600,BANKEX26MAR61600CE,IO,30,0.05,25MAR2026,61600,CE,BANKEX,-1,7938.05,4238.25,0,0,0,0,0,0,0,0,0,0,0,0,2
1148170,BANKEX,BANKEX 29JAN2026 CE 59500,BANKEX26JAN59500CE,IO,30,0.05,29JAN2026,59500,CE,BANKEX,-1,9612,5708.65,0,0,0,0,0,0,0,0,0,0,0,0,2
1160152,SENSEX,SENSEX 08JAN2026 CE 89500,SENSEX2610889500CE,IO,20,0.05,08JAN2026,89500,CE,SENSEX,-1,21.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
825476,SENSEX,SENSEX 12FEB2026 CE 77500,SENSEX2621277500CE,IO,20,0.05,12FEB2026,77500,CE,SENSEX,-1,10635,5720.55,0,0,0,0,0,0,0,0,0,0,0,0,2
1160315,SENSEX,SENSEX 08JAN2026 CE 90700,SENSEX2610890700CE,IO,20,0.05,08JAN2026,90700,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1168030,SENSEX,SENSEX 15JAN2026 CE 79400,SENSEX2611579400CE,IO,20,0.05,15JAN2026,79400,CE,SENSEX,-1,8434.35,3477.45,0,0,0,0,0,0,0,0,0,0,0,0,2
829478,SENSEX,SENSEX 12FEB2026 PE 78600,SENSEX2621278600PE,IO,20,0.05,12FEB2026,78600,PE,SENSEX,-1,62.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1165135,BANKEX,BANKEX 26FEB2026 CE 63300,BANKEX26FEB63300CE,IO,30,0.05,26FEB2026,63300,CE,BANKEX,-1,5945,2401.6,0,0,0,0,0,0,0,0,0,0,0,0,2
822993,SENSEX,SENSEX 05FEB2026 CE 86200,SENSEX2620586200CE,IO,20,0.05,05FEB2026,86200,CE,SENSEX,-1,1910.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
828794,SENSEX,SENSEX 12FEB2026 CE 78100,SENSEX2621278100CE,IO,20,0.05,12FEB2026,78100,CE,SENSEX,-1,10024.5,5139.7,0,0,0,0,0,0,0,0,0,0,0,0,2
822396,SENSEX,SENSEX 25MAR2026 CE 92400,SENSEX26MAR92400CE,IO,20,0.05,25MAR2026,92400,CE,SENSEX,-1,580.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1146082,SENSEX,SENSEX 29JAN2026 CE 86800,SENSEX26JAN86800CE,IO,20,0.05,29JAN2026,86800,CE,SENSEX,-1,1329.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1151181,BANKEX,BANKEX 29JAN2026 CE 57800,BANKEX26JAN57800CE,IO,30,0.05,29JAN2026,57800,CE,BANKEX,-1,11306,7400.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1173795,BANKEX,BANKEX 26FEB2026 PE 75300,BANKEX26FEB75300PE,IO,30,0.05,26FEB2026,75300,PE,BANKEX,-1,9648.75,5867.25,0,0,0,0,0,0,0,0,0,0,0,0,2
837814,SENSEX,SENSEX 19FEB2026 CE 89200,SENSEX2621989200CE,IO,20,0.05,19FEB2026,89200,CE,SENSEX,-1,834.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1147292,SENSEX50,SENSEX50 29JAN2026 CE 26050,SENSEX5026JAN26050CE,IO,75,0.05,29JAN2026,26050,CE,SENSEX50,-1,2113.15,641.65,0,0,0,0,0,0,0,0,0,0,0,0,2
1174234,BANKEX,BANKEX 26FEB2026 PE 75800,BANKEX26FEB75800PE,IO,30,0.05,26FEB2026,75800,PE,BANKEX,-1,10159.4,6347.65,0,0,0,0,0,0,0,0,0,0,0,0,2
823169,SENSEX,SENSEX 05FEB2026 CE 87300,SENSEX2620587300CE,IO,20,0.05,05FEB2026,87300,CE,SENSEX,-1,1276.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823171,SENSEX,SENSEX 05FEB2026 PE 92000,SENSEX2620592000PE,IO,20,0.05,05FEB2026,92000,PE,SENSEX,-1,8663.5,3999.2,0,0,0,0,0,0,0,0,0,0,0,0,2
1162005,SENSEX,SENSEX 15JAN2026 CE 87700,SENSEX2611587700CE,IO,20,0.05,15JAN2026,87700,CE,SENSEX,-1,492.65,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1148871,SENSEX,SENSEX 29JAN2026 PE 84500,SENSEX26JAN84500PE,IO,20,0.05,29JAN2026,84500,PE,SENSEX,-1,1181.65,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1164206,SENSEX,SENSEX 26FEB2026 PE 89300,SENSEX26FEB89300PE,IO,20,0.05,26FEB2026,89300,PE,SENSEX,-1,5338.6,1805.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1137705,SENSEX,SENSEX 29JAN2026 CE 89700,SENSEX26JAN89700CE,IO,20,0.05,29JAN2026,89700,CE,SENSEX,-1,351.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1172077,SENSEX,SENSEX 22JAN2026 PE 82900,SENSEX2612282900PE,IO,20,0.05,22JAN2026,82900,PE,SENSEX,-1,457.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1162492,SENSEX,SENSEX 15JAN2026 CE 83300,SENSEX2611583300CE,IO,20,0.05,15JAN2026,83300,CE,SENSEX,-1,4196.35,42.75,0,0,0,0,0,0,0,0,0,0,0,0,2
822538,SENSEX,SENSEX 25MAR2026 PE 93400,SENSEX26MAR93400PE,IO,20,0.05,25MAR2026,93400,PE,SENSEX,-1,9195.25,5000.75,0,0,0,0,0,0,0,0,0,0,0,0,2
1136509,SENSEX,SENSEX 25MAR2026 PE 85000,SENSEX26MAR85000PE,IO,20,0.05,25MAR2026,85000,PE,SENSEX,-1,1758.35,60.75,0,0,0,0,0,0,0,0,0,0,0,0,2
1142844,BANKEX,BANKEX 29JAN2026 CE 58200,BANKEX26JAN58200CE,IO,30,0.05,29JAN2026,58200,CE,BANKEX,-1,10907.5,7002.15,0,0,0,0,0,0,0,0,0,0,0,0,2
1163152,SENSEX,SENSEX 15JAN2026 PE 85200,SENSEX2611585200PE,IO,20,0.05,15JAN2026,85200,PE,SENSEX,-1,1477.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1166072,SENSEX,SENSEX 15JAN2026 CE 80200,SENSEX2611580200CE,IO,20,0.05,15JAN2026,80200,CE,SENSEX,-1,7621.5,2693.85,0,0,0,0,0,0,0,0,0,0,0,0,2
844510,SENSEX,SENSEX 27JUN2030 CE 82000,SENSEX30JUN82000CE,IO,20,0.05,27JUN2030,82000,CE,SENSEX,-1,23936.4,19143.8,0,0,0,0,0,0,0,0,0,0,0,0,2
1163270,SENSEX,SENSEX 15JAN2026 CE 86800,SENSEX2611586800CE,IO,20,0.05,15JAN2026,86800,CE,SENSEX,-1,826.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1141620,BANKEX,BANKEX 29JAN2026 CE 71000,BANKEX26JAN71000CE,IO,30,0.05,29JAN2026,71000,CE,BANKEX,-1,214.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823096,SENSEX,SENSEX 05FEB2026 PE 76200,SENSEX2620576200PE,IO,20,0.05,05FEB2026,76200,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1165529,SENSEX,SENSEX 15JAN2026 CE 78300,SENSEX2611578300CE,IO,20,0.05,15JAN2026,78300,CE,SENSEX,-1,9538.45,4568.7,0,0,0,0,0,0,0,0,0,0,0,0,2
1142627,BANKEX,BANKEX 29JAN2026 PE 64600,BANKEX26JAN64600PE,IO,30,0.05,29JAN2026,64600,PE,BANKEX,-1,354.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1173685,SENSEX,SENSEX 26FEB2026 PE 95100,SENSEX26FEB95100PE,IO,20,0.05,26FEB2026,95100,PE,SENSEX,-1,11491.3,6736.85,0,0,0,0,0,0,0,0,0,0,0,0,2
1160047,SENSEX,SENSEX 08JAN2026 CE 79800,SENSEX2610879800CE,IO,20,0.05,08JAN2026,79800,CE,SENSEX,-1,7958.4,2987,0,0,0,0,0,0,0,0,0,0,0,0,2
1143044,BANKEX,BANKEX 29JAN2026 CE 60800,BANKEX26JAN60800CE,IO,30,0.05,29JAN2026,60800,CE,BANKEX,-1,8311.8,4419.8,0,0,0,0,0,0,0,0,0,0,0,0,2
1167633,SENSEX,SENSEX 26FEB2026 PE 78500,SENSEX26FEB78500PE,IO,20,0.05,26FEB2026,78500,PE,SENSEX,-1,92.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1168330,SENSEX,SENSEX 15JAN2026 PE 81400,SENSEX2611581400PE,IO,20,0.05,15JAN2026,81400,PE,SENSEX,-1,86.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1147449,BANKEX,BANKEX 29JAN2026 PE 68600,BANKEX26JAN68600PE,IO,30,0.05,29JAN2026,68600,PE,BANKEX,-1,2892.85,292.9,0,0,0,0,0,0,0,0,0,0,0,0,2
1164411,SENSEX,SENSEX 15JAN2026 PE 86600,SENSEX2611586600PE,IO,20,0.05,15JAN2026,86600,PE,SENSEX,-1,3079.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1164146,SENSEX50,SENSEX50 26FEB2026 CE 26950,SENSEX5026FEB26950CE,IO,75,0.05,26FEB2026,26950,CE,SENSEX50,-1,1392.5,267.15,0,0,0,0,0,0,0,0,0,0,0,0,2
826614,BANKEX,BANKEX 25MAR2026 CE 61000,BANKEX26MAR61000CE,IO,30,0.05,25MAR2026,61000,CE,BANKEX,-1,8551.7,4797.15,0,0,0,0,0,0,0,0,0,0,0,0,2
820605,SENSEX,SENSEX 22JAN2026 PE 93600,SENSEX2612293600PE,IO,20,0.05,22JAN2026,93600,PE,SENSEX,-1,10591.3,5640.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1138382,BANKEX,BANKEX 29JAN2026 PE 67600,BANKEX26JAN67600PE,IO,30,0.05,29JAN2026,67600,PE,BANKEX,-1,1903.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1173994,BANKEX,BANKEX 26FEB2026 CE 58000,BANKEX26FEB58000CE,IO,30,0.05,26FEB2026,58000,CE,BANKEX,-1,11346.6,7447.7,0,0,0,0,0,0,0,0,0,0,0,0,2
829173,SENSEX,SENSEX 12FEB2026 CE 91300,SENSEX2621291300CE,IO,20,0.05,12FEB2026,91300,CE,SENSEX,-1,306.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
836991,SENSEX,SENSEX 19FEB2026 PE 81400,SENSEX2621981400PE,IO,20,0.05,19FEB2026,81400,PE,SENSEX,-1,356.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823789,SENSEX,SENSEX 15JAN2026 PE 95100,SENSEX2611595100PE,IO,20,0.05,15JAN2026,95100,PE,SENSEX,-1,12197.1,7224.8,0,0,0,0,0,0,0,0,0,0,0,0,2
823450,SENSEX,SENSEX 05FEB2026 CE 81100,SENSEX2620581100CE,IO,20,0.05,05FEB2026,81100,CE,SENSEX,-1,6816.45,2258.15,0,0,0,0,0,0,0,0,0,0,0,0,2
1147642,SENSEX,SENSEX 29JAN2026 CE 84900,SENSEX26JAN84900CE,IO,20,0.05,29JAN2026,84900,CE,SENSEX,-1,2902.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1173688,BANKEX,BANKEX 29JAN2026 CE 75200,BANKEX26JAN75200CE,IO,30,0.05,29JAN2026,75200,CE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837809,SENSEX,SENSEX 19FEB2026 PE 86700,SENSEX2621986700PE,IO,20,0.05,19FEB2026,86700,PE,SENSEX,-1,2912.4,315.2,0,0,0,0,0,0,0,0,0,0,0,0,2
843213,SENSEX,SENSEX 25JUN2026 CE 82000,SENSEX26JUN82000CE,IO,20,0.05,25JUN2026,82000,CE,SENSEX,-1,7777.55,3667.95,0,0,0,0,0,0,0,0,0,0,0,0,2
823175,SENSEX,SENSEX 05FEB2026 PE 90600,SENSEX2620590600PE,IO,20,0.05,05FEB2026,90600,PE,SENSEX,-1,7146.3,2762.5,0,0,0,0,0,0,0,0,0,0,0,0,2
1137169,BANKEX,BANKEX 29JAN2026 CE 61100,BANKEX26JAN61100CE,IO,30,0.05,29JAN2026,61100,CE,BANKEX,-1,8009.95,4124.15,0,0,0,0,0,0,0,0,0,0,0,0,2
823818,SENSEX,SENSEX 08JAN2026 CE 95100,SENSEX2610895100CE,IO,20,0.05,08JAN2026,95100,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837737,SENSEX,SENSEX 19FEB2026 PE 87900,SENSEX2621987900PE,IO,20,0.05,19FEB2026,87900,PE,SENSEX,-1,4014.4,894.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1163524,SENSEX,SENSEX 26FEB2026 PE 80700,SENSEX26FEB80700PE,IO,20,0.05,26FEB2026,80700,PE,SENSEX,-1,285,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
826159,BANKEX,BANKEX 25MAR2026 PE 70100,BANKEX26MAR70100PE,IO,30,0.05,25MAR2026,70100,PE,BANKEX,-1,3899.2,1448.3,0,0,0,0,0,0,0,0,0,0,0,0,2
837253,SENSEX,SENSEX 19FEB2026 PE 82400,SENSEX2621982400PE,IO,20,0.05,19FEB2026,82400,PE,SENSEX,-1,571.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1163869,BANKEX,BANKEX 26FEB2026 PE 59900,BANKEX26FEB59900PE,IO,30,0.05,26FEB2026,59900,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1142760,SENSEX,SENSEX 29JAN2026 CE 86900,SENSEX26JAN86900CE,IO,20,0.05,29JAN2026,86900,CE,SENSEX,-1,1272.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823816,SENSEX,SENSEX 15JAN2026 PE 94900,SENSEX2611594900PE,IO,20,0.05,15JAN2026,94900,PE,SENSEX,-1,11997.5,7025.25,0,0,0,0,0,0,0,0,0,0,0,0,2
1163552,SENSEX50,SENSEX50 26FEB2026 PE 27450,SENSEX5026FEB27450PE,IO,75,0.05,26FEB2026,27450,PE,SENSEX50,-1,790.6,124,0,0,0,0,0,0,0,0,0,0,0,0,2
820102,SENSEX,SENSEX 08JAN2026 CE 94500,SENSEX2610894500CE,IO,20,0.05,08JAN2026,94500,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1159279,SENSEX,SENSEX 29JAN2026 CE 92200,SENSEX26JAN92200CE,IO,20,0.05,29JAN2026,92200,CE,SENSEX,-1,84.3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
821377,SENSEX,SENSEX 15JAN2026 CE 75200,SENSEX2611575200CE,IO,20,0.05,15JAN2026,75200,CE,SENSEX,-1,12633.3,7660.7,0,0,0,0,0,0,0,0,0,0,0,0,2
822631,SENSEX,SENSEX 25MAR2026 PE 87700,SENSEX26MAR87700PE,IO,20,0.05,25MAR2026,87700,PE,SENSEX,-1,3593.55,984.85,0,0,0,0,0,0,0,0,0,0,0,0,2
1170754,BANKEX,BANKEX 26FEB2026 PE 59300,BANKEX26FEB59300PE,IO,30,0.05,26FEB2026,59300,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1141582,SENSEX,SENSEX 29JAN2026 PE 81400,SENSEX26JAN81400PE,IO,20,0.05,29JAN2026,81400,PE,SENSEX,-1,219.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
820099,SENSEX,SENSEX 22JAN2026 PE 93200,SENSEX2612293200PE,IO,20,0.05,22JAN2026,93200,PE,SENSEX,-1,10187.8,5246.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1174246,BANKEX,BANKEX 26FEB2026 CE 76300,BANKEX26FEB76300CE,IO,30,0.05,26FEB2026,76300,CE,BANKEX,-1,35.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822511,SENSEX,SENSEX 25MAR2026 CE 79100,SENSEX26MAR79100CE,IO,20,0.05,25MAR2026,79100,CE,SENSEX,-1,9417.2,4782.65,0,0,0,0,0,0,0,0,0,0,0,0,2
1172009,SENSEX,SENSEX 22JAN2026 CE 92600,SENSEX2612292600CE,IO,20,0.05,22JAN2026,92600,CE,SENSEX,-1,26.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1148842,SENSEX,SENSEX 29JAN2026 CE 79800,SENSEX26JAN79800CE,IO,20,0.05,29JAN2026,79800,CE,SENSEX,-1,8142.75,3309.55,0,0,0,0,0,0,0,0,0,0,0,0,2
1163451,BANKEX,BANKEX 26FEB2026 PE 65100,BANKEX26FEB65100PE,IO,30,0.05,26FEB2026,65100,PE,BANKEX,-1,594.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1138997,BANKEX,BANKEX 29JAN2026 CE 71500,BANKEX26JAN71500CE,IO,30,0.05,29JAN2026,71500,CE,BANKEX,-1,133.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1142188,SENSEX,SENSEX 29JAN2026 CE 85900,SENSEX26JAN85900CE,IO,20,0.05,29JAN2026,85900,CE,SENSEX,-1,1960.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1174061,SENSEX,SENSEX 26FEB2026 PE 77400,SENSEX26FEB77400PE,IO,20,0.05,26FEB2026,77400,PE,SENSEX,-1,49.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1168848,SENSEX,SENSEX 26FEB2026 CE 86500,SENSEX26FEB86500CE,IO,20,0.05,26FEB2026,86500,CE,SENSEX,-1,2203.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822251,SENSEX,SENSEX 25MAR2026 PE 78800,SENSEX26MAR78800PE,IO,20,0.05,25MAR2026,78800,PE,SENSEX,-1,173.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1141907,SENSEX,SENSEX 24JUN2027 CE 86000,SENSEX27JUN86000CE,IO,20,0.05,24JUN2027,86000,CE,SENSEX,-1,9308,5250,0,0,0,0,0,0,0,0,0,0,0,0,2
1168166,SENSEX,SENSEX 26FEB2026 CE 93000,SENSEX26FEB93000CE,IO,20,0.05,26FEB2026,93000,CE,SENSEX,-1,254.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
